Product_Name,Brand,Rating,Ratings_Count,Ingredients,Category,product_id
Stress Repair Concentrate,Chantecaille,0.0,0,Camellia Sinensis Leaf Extract,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Sodium Hydroxide,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Tocopheryl Acetate,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Polysorbate 20,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,PEG-8,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Methylparaben,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Ethylparaben,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Chlorhexidine Digluconate,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Phenoxyethanol,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Citronellol,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,PTFE,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Limonene,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Butylparaben,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Isobutylparaben,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Geraniol,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Propylparaben,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Hamamelis Virginiana,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Ceratonia Siliqua,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Titanium Dioxide,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Vaccinium Myrtillus Bud Extract,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Alpha-Bisabolol,"Serums, Essence & Ampoules",3850
Moisture Defense Antioxidant Spray,MD Formulations,0.0,0,Glycyrrhiza Glabra,Toners,1125
Moisture Defense Antioxidant Spray,MD Formulations,0.0,0,Glycosphingolipids,Toners,1125
Moisture Defense Antioxidant Spray,MD Formulations,0.0,0,Panicum Miliaceum,Toners,1125
Moisture Defense Antioxidant Spray,MD Formulations,0.0,0,Sodium Lauroyl Lactylate,Toners,1125
Moisture Defense Antioxidant Spray,MD Formulations,0.0,0,Superoxide Dismutase,Toners,1125
Moisture Defense Antioxidant Spray,MD Formulations,0.0,0,Water,Toners,1125
Moisture Defense Antioxidant Spray,MD Formulations,0.0,0,Butylene Glycol,Toners,1125
Moisture Defense Antioxidant Spray,MD Formulations,0.0,0,Sodium PCA,Toners,1125
Moisture Defense Antioxidant Spray,MD Formulations,0.0,0,Sodium Hyaluronate,Toners,1125
Moisture Defense Antioxidant Spray,MD Formulations,0.0,0,Glycerin,Toners,1125
Moisture Defense Antioxidant Spray,MD Formulations,0.0,0,Cholesterol,Toners,1125
Moisture Defense Antioxidant Spray,MD Formulations,0.0,0,Phospholipids,Toners,1125
Moisture Defense Antioxidant Spray,MD Formulations,0.0,0,Methylparaben,Toners,1125
Moisture Defense Antioxidant Spray,MD Formulations,0.0,0,Anthemis Nobilis,Toners,1125
Moisture Defense Antioxidant Spray,MD Formulations,0.0,0,Imidazolidinyl Urea,Toners,1125
Moisture Defense Antioxidant Spray,MD Formulations,0.0,0,Propylparaben,Toners,1125
Red Jelly Pack,J.ONE,0.0,0,"1,2-Hexanediol","Serums, Essence & Ampoules",3960
Red Jelly Pack,J.ONE,0.0,0,Niacinamide,"Serums, Essence & Ampoules",3960
Red Jelly Pack,J.ONE,0.0,0,Camellia Japonica Flower Extract,"Serums, Essence & Ampoules",3960
Red Jelly Pack,J.ONE,0.0,0,Moringa Oleifera Seed Oil,"Serums, Essence & Ampoules",3960
Red Jelly Pack,J.ONE,0.0,0,Disodium Adenosine Triphosphate,"Serums, Essence & Ampoules",3960
Red Jelly Pack,J.ONE,0.0,0,Disodium EDTA,"Serums, Essence & Ampoules",3960
Red Jelly Pack,J.ONE,0.0,0,Raspberry Ketone,"Serums, Essence & Ampoules",3960
Red Jelly Pack,J.ONE,0.0,0,Cyanocobalamin,"Serums, Essence & Ampoules",3960
Red Jelly Pack,J.ONE,0.0,0,Saccharide Isomerate,"Serums, Essence & Ampoules",3960
Red Jelly Pack,J.ONE,0.0,0,Saccharum Officinarum,"Serums, Essence & Ampoules",3960
Red Jelly Pack,J.ONE,0.0,0,Sodium Ascorbyl Phosphate,"Serums, Essence & Ampoules",3960
Red Jelly Pack,J.ONE,0.0,0,Sodium Hyaluronate Crosspolymer,"Serums, Essence & Ampoules",3960
Red Jelly Pack,J.ONE,0.0,0,Pancratium Maritimum Extract,"Serums, Essence & Ampoules",3960
Red Jelly Pack,J.ONE,0.0,0,Adenosine,"Serums, Essence & Ampoules",3960
Red Jelly Pack,J.ONE,0.0,0,Astaxanthin,"Serums, Essence & Ampoules",3960
Red Jelly Pack,J.ONE,0.0,0,Algin,"Serums, Essence & Ampoules",3960
Red Jelly Pack,J.ONE,0.0,0,Ethylhexylglycerin,"Serums, Essence & Ampoules",3960
Red Jelly Pack,J.ONE,0.0,0,Octyldodeceth-16,"Serums, Essence & Ampoules",3960
Red Jelly Pack,J.ONE,0.0,0,Oleic Acid,"Serums, Essence & Ampoules",3960
Red Jelly Pack,J.ONE,0.0,0,Melia Azadirachta Leaf Extract,"Serums, Essence & Ampoules",3960
Red Jelly Pack,J.ONE,0.0,0,Water,"Serums, Essence & Ampoules",3960
Red Jelly Pack,J.ONE,0.0,0,Chondrus Crispus,"Serums, Essence & Ampoules",3960
Red Jelly Pack,J.ONE,0.0,0,Carbomer,"Serums, Essence & Ampoules",3960
Red Jelly Pack,J.ONE,0.0,0,Caprylic/Capric Triglyceride,"Serums, Essence & Ampoules",3960
Red Jelly Pack,J.ONE,0.0,0,Caprylyl Glycol,"Serums, Essence & Ampoules",3960
Red Jelly Pack,J.ONE,0.0,0,Butylene Glycol,"Serums, Essence & Ampoules",3960
Red Jelly Pack,J.ONE,0.0,0,Sodium Hyaluronate,"Serums, Essence & Ampoules",3960
Red Jelly Pack,J.ONE,0.0,0,Glycerin,"Serums, Essence & Ampoules",3960
Red Jelly Pack,J.ONE,0.0,0,Cholesterol,"Serums, Essence & Ampoules",3960
Red Jelly Pack,J.ONE,0.0,0,Creatine,"Serums, Essence & Ampoules",3960
